Date,Time,Miles,Kilocalories
2021-03-05,15:56:23.078000,1.1995317828908951,114.57668590440991
2021-02-27,15:30:08.947000,1.8651817550692906,142.8548572591629
2021-02-26,15:35:08.855000,1.7651270650919713,116.10416133185836
2021-02-22,16:54:41.258000,1.8041706501540415,136.4779999999998
2021-02-13,15:15:38.838000,0.8689549694198986,74.09990077706703
2021-02-08,21:23:48.080000,1.7184636372003748,131.09426917090957
2021-02-07,21:22:06.965000,2.3396076587112735,180.61680972074174
2021-01-26,19:29:56.177000,1.590726217314599,137.6509898608235
2021-01-10,18:41:00.050000,2.6437105357256665,222.25292778830357
